,productType,year,profit
976,재간접,2022,-13.99
977,재간접,2022,-40.3
978,재간접,2022,-27.29
979,채권형,2022,-1.77
980,재간접,2022,-16.7
981,파생상품,2022,-16.69
982,채권형,2022,-1.28
983,혼합주식형,2022,-10.6
984,주식형,2022,-39.33
985,재간접,2022,-21.38
986,파생상품,2022,-36.66
987,주식형,2022,-51.33
988,채권형,2022,-2.66
989,주식형,2022,-46.21
990,주식형,2022,-47.24
991,주식형,2022,-13.2
992,재간접,2022,-19.55
993,주식형,2022,-33.18
994,재간접,2022,-14.61
995,주식형,2022,7.26
996,주식형,2022,-30.71
997,재간접,2022,-26.42
998,주식형,2022,-17.71
999,주식형,2022,-31.84
1000,주식형,2022,-40.42
1001,주식형,2022,-9.7
1002,주식형,2022,-17.86
1003,주식형,2022,-36.7
1004,혼합채권형,2022,-10.21
1005,재간접,2022,-59.73
1006,주식형,2022,-20.26
1007,채권형,2022,-4.0
1008,파생상품,2022,-4.36
1009,주식형,2022,-47.82
1010,주식형,2022,-45.97
1011,재간접,2022,-13.23
1012,재간접,2022,-2.11
1013,재간접,2022,-19.51
1014,재간접,2022,-24.8
1015,혼합자산,2022,-28.49
1016,재간접,2022,-14.36
1017,재간접,2022,-14.15
1018,혼합채권형,2022,-13.83
1019,재간접,2022,-16.98
1020,혼합채권형,2022,-1.94
1021,단기금융,2022,1.26
1022,재간접,2022,-28.59
1023,채권형,2022,-1.96
1024,주식형,2022,-24.89
1025,혼합채권형,2022,-10.45
1026,주식형,2022,-28.45
1027,재간접,2022,-2.34
1028,재간접,2022,-13.99
1029,재간접,2022,-35.4
1030,혼합채권형,2022,-10.7
1031,주식형,2022,-47.67
1032,재간접,2022,-21.44
1033,주식형,2022,-45.41
1034,주식형,2022,-42.6
1035,주식형,2022,-28.65
1036,재간접,2022,-16.17
1037,재간접,2022,-18.85
1038,주식형,2022,-26.2
1039,재간접,2022,17.28
1040,채권형,2022,-14.38
1041,재간접,2022,-31.07
1042,파생상품,2022,-49.08
1043,파생상품,2022,-26.21
1044,재간접,2022,-10.93
1045,재간접,2022,2.23
1046,주식형,2022,-32.1
1047,주식형,2022,-32.19
1048,주식형,2022,-41.12
1049,주식형,2022,-24.19
1050,재간접,2022,-8.68
1051,재간접,2022,-12.48
1052,재간접,2022,-18.04
1053,혼합주식형,2022,-1.24
1054,주식형,2022,-18.16
1055,재간접,2022,-20.08
1056,주식형,2022,-19.62
1057,주식형,2022,-11.15
1058,재간접,2022,-14.26
1059,재간접,2022,-18.37
1060,재간접,2022,-2.64
1061,재간접,2022,1.1
1062,채권형,2022,-8.49
1063,재간접,2022,-11.64
1064,주식형,2022,-38.45
1065,재간접,2022,-19.41
1066,재간접,2022,-40.34
1067,재간접,2022,-31.43
1068,재간접,2022,-25.54
1069,파생상품,2022,-27.05
1070,주식형,2022,-23.1
1071,재간접,2022,-44.49
1072,재간접,2022,-20.63
1073,재간접,2022,-14.01
1074,재간접,2022,-25.41
1075,재간접,2022,-21.35
1076,재간접,2022,-17.33
1077,재간접,2022,-41.49
1078,혼합채권형,2022,-5.66
1079,재간접,2022,-14.51
1080,재간접,2022,-47.91
1081,주식형,2022,-41.25
1082,재간접,2022,2.54
1083,특별자산,2022,-6.36
1084,주식형,2022,-28.7
1085,파생상품,2022,-15.67
1086,주식형,2022,-27.49
1087,주식형,2022,-46.36
1088,재간접,2022,-27.01
1089,재간접,2022,-18.88
1090,재간접,2022,-9.17
1091,혼합채권형,2022,-0.27
1092,채권형,2022,0.98
1093,재간접,2022,-1.55
1094,재간접,2022,-20.34
1095,재간접,2022,-13.87
1096,주식형,2022,-34.78
1097,주식형,2022,-29.63
1098,주식형,2022,-30.83
1099,재간접,2022,-18.79
1100,재간접,2022,-30.36
1101,주식형,2022,-13.53
1102,혼합채권형,2022,-10.34
1103,재간접,2022,-2.99
1104,재간접,2022,-21.12
1105,파생상품,2022,-72.48
1106,재간접,2022,-12.33
1107,파생상품,2022,-29.17
1108,주식형,2022,-18.17
1109,주식형,2022,-59.61
1110,재간접,2022,-14.43
1111,재간접,2022,-8.81
1112,주식형,2022,-27.52
1113,주식형,2022,-38.94
1114,혼합채권형,2022,-9.73
1115,재간접,2022,-13.36
1116,주식형,2022,-34.05
1117,혼합채권형,2022,-9.44
1118,주식형,2022,11.74
1119,재간접,2022,-17.77
1120,재간접,2022,-18.64
1121,혼합채권형,2022,-13.59
1122,혼합채권형,2022,2.21
1123,재간접,2022,-20.59
1124,부동산,2022,-12.07
1125,재간접,2022,-18.92
1126,재간접,2022,-54.55
1127,재간접,2022,-24.84
1128,혼합채권형,2022,-2.17
1129,재간접,2022,-25.6
1130,파생상품,2022,-36.46
1131,재간접,2022,-77.79
1132,파생상품,2022,-42.3
1133,주식형,2022,-34.86
1134,파생상품,2022,-18.8
1135,단기금융,2022,1.58
1136,재간접,2022,-34.64
1137,주식형,2022,-33.5
1138,혼합자산,2022,-28.06
1139,재간접,2022,-8.79
1140,주식형,2022,-36.06
1141,혼합채권형,2022,-0.73
1142,채권형,2022,-2.24
1143,재간접,2022,-23.52
1144,재간접,2022,-38.21
1145,재간접,2022,-15.73
1146,혼합자산,2022,7.87
1147,재간접,2022,-14.53
1148,재간접,2022,-29.31
1149,주식형,2022,-48.65
1150,채권형,2022,-0.47
1151,주식형,2022,-56.97
1152,혼합채권형,2022,-0.57
1153,주식형,2022,-43.93
1154,재간접,2022,-11.0
1155,주식형,2022,-41.32
1156,주식형,2022,-9.16
1157,채권형,2022,1.63
1158,재간접,2022,-16.1
1159,주식형,2022,-28.28
1160,주식형,2022,-41.7
1161,특별자산,2022,23.3
1162,주식형,2022,-6.79
1163,재간접,2022,-35.64
1164,재간접,2022,-27.94
1165,혼합채권형,2022,-6.89
1166,주식형,2022,-27.68
1167,혼합채권형,2022,-11.74
1168,주식형,2022,-28.82
1169,주식형,2022,-21.17
1170,주식형,2022,-28.04
1171,재간접,2022,-25.67
1172,혼합채권형,2022,-0.76
1173,혼합채권형,2022,-11.1
1174,재간접,2022,-86.98
1175,주식형,2022,-33.26
1176,주식형,2022,-51.32
1177,단기금융,2022,1.71
1178,주식형,2022,-42.41
1179,혼합채권형,2022,-3.97
1180,재간접,2022,-13.04
1181,파생상품,2022,-4.42
1182,혼합채권형,2022,-17.91
1183,재간접,2022,-13.66
1184,재간접,2022,-15.98
1185,주식형,2022,-32.64
1186,혼합주식형,2022,-4.91
1187,주식형,2022,26.03
1188,재간접,2022,22.62
1189,주식형,2022,4.59
1190,재간접,2022,-16.61
1191,재간접,2022,-14.6
1192,주식형,2022,-47.99
1193,재간접,2022,-18.86
1194,재간접,2022,-1.8
1195,파생상품,2022,-16.62
1196,주식형,2022,-28.27
1197,주식형,2022,-71.03
1198,채권형,2022,16.94
1199,부동산,2022,-9.03
1200,주식형,2022,-29.24
1201,주식형,2022,-38.81
1202,재간접,2022,-24.76
1203,채권형,2022,-1.61
1204,주식형,2022,-41.08
1205,단기금융,2022,1.65
1206,부동산,2022,-11.62
1207,혼합채권형,2022,-18.58
1208,재간접,2022,-20.64
1209,재간접,2022,-25.9
1210,재간접,2022,-136.11
1211,재간접,2022,-11.79
1212,주식형,2022,-23.12
1213,채권형,2022,-7.6
1214,파생상품,2022,-11.6
1215,재간접,2022,3.63
1216,주식형,2022,-29.3
1217,특별자산,2022,15.26
1218,주식형,2022,-14.05
1219,단기금융,2022,1.17
1220,재간접,2022,-17.25
1221,주식형,2022,-100.28
1222,재간접,2022,-19.41
1223,주식형,2022,-39.32
1224,주식형,2022,-8.98
1225,채권형,2022,1.57
1226,부동산,2022,-5.81
1227,주식형,2022,-28.42
1228,채권형,2022,0.68
1229,재간접,2022,-29.89
1230,재간접,2022,-6.81
1231,주식형,2022,-29.25
1232,혼합주식형,2022,-6.15
1233,파생상품,2022,-29.97
1234,재간접,2022,-21.78
1235,주식형,2022,-23.03
1236,재간접,2022,-25.54
1237,재간접,2022,-11.31
1238,채권형,2022,17.04
1239,주식형,2022,-23.38
1240,혼합자산,2022,-26.95
1241,주식형,2022,-30.45
1242,재간접,2022,-26.73
1243,주식형,2022,6.53
1244,재간접,2022,-26.7
1245,재간접,2022,-15.21
1246,부동산,2022,-14.78
1247,채권형,2022,-0.89
1248,재간접,2022,-4.66
1249,재간접,2022,-19.95
1250,재간접,2022,-59.32
1251,재간접,2022,-6.13
1252,주식형,2022,-31.02
1253,주식형,2022,-25.7
1254,혼합채권형,2022,-3.42
1255,부동산,2022,-28.28
1256,혼합채권형,2022,-13.1
1257,주식형,2022,-33.96
1258,재간접,2022,-15.2
1259,혼합주식형,2022,-19.75
1260,채권형,2022,-5.62
1261,주식형,2022,-24.47
1262,재간접,2022,-23.75
1263,재간접,2022,-0.87
1264,주식형,2022,-33.07
1265,재간접,2022,-22.6
1266,재간접,2022,-16.96
1267,채권형,2022,-0.9
1268,주식형,2022,-35.34
1269,부동산,2022,-29.57
1270,주식형,2022,-43.94
1271,재간접,2022,-17.79
1272,혼합채권형,2022,-0.85
1273,혼합채권형,2022,-12.78
1274,주식형,2022,-11.24
1275,재간접,2022,-37.55
1276,재간접,2022,7.24
1277,재간접,2022,-20.8
1278,파생상품,2022,-29.02
1279,재간접,2022,-28.2
1280,주식형,2022,-4.63
1281,재간접,2022,-22.12
1282,재간접,2022,-11.75
1283,채권형,2022,-9.71
1284,재간접,2022,-6.28
1285,채권형,2022,-10.12
1286,재간접,2022,-18.17
1287,주식형,2022,-31.15
1288,재간접,2022,-34.72
1289,주식형,2022,-27.32
1290,재간접,2022,-24.04
1291,재간접,2022,-0.66
1292,재간접,2022,-21.65
1293,혼합채권형,2022,-15.42
1294,재간접,2022,4.52
1295,재간접,2022,-20.37
1296,재간접,2022,-11.44
1297,재간접,2022,-2.55
1298,주식형,2022,-29.25
1299,주식형,2022,-28.2
1300,부동산,2022,-8.81
1301,채권형,2022,-9.17
1302,재간접,2022,-19.14
1303,혼합주식형,2022,-18.3
1304,재간접,2022,-28.22
1305,재간접,2022,-21.31
1306,주식형,2022,-52.32
1307,재간접,2022,-12.05
1308,재간접,2022,0.05
1309,주식형,2022,-9.94
1310,혼합채권형,2022,-9.88
1311,주식형,2022,-43.41
1312,재간접,2022,-50.01
1313,부동산,2022,-27.98
1314,재간접,2022,-42.91
1315,부동산,2022,-48.06
1316,재간접,2022,-33.64
1317,혼합자산,2022,5.01
1318,채권형,2022,1.39
1319,재간접,2022,-12.48
1320,주식형,2022,-60.32
1321,주식형,2022,-30.43
1322,주식형,2022,-24.46
1323,재간접,2022,-20.05
1324,주식형,2022,-12.59
1325,주식형,2022,-43.5
1326,주식형,2022,-17.26
1327,주식형,2022,8.35
1328,주식형,2022,-1.24
1329,파생상품,2022,-20.35
1330,주식형,2022,-33.73
1331,주식형,2022,-27.3
1332,주식형,2022,-2.46
1333,주식형,2022,-36.16
1334,재간접,2022,-61.36
1335,주식형,2022,-34.77
1336,주식형,2022,-38.17
1337,재간접,2022,7.61
1338,재간접,2022,5.19
1339,주식형,2022,-52.34
1340,혼합채권형,2022,-10.48
1341,재간접,2022,-6.65
1342,재간접,2022,-29.52
1343,재간접,2022,-22.13
1344,주식형,2022,-17.92
1345,부동산,2022,-14.68
1346,재간접,2022,-12.43
1347,재간접,2022,-186.25
1348,주식형,2022,-2.36
1349,재간접,2022,-39.38
1350,채권형,2022,0.51
1351,재간접,2022,5.74
1352,파생상품,2022,-53.83
1353,재간접,2022,-24.15
1354,재간접,2022,-10.51
1355,주식형,2022,-28.99
1356,부동산,2022,-8.85
1357,주식형,2022,-26.11
1358,재간접,2022,-30.64
1359,주식형,2022,-14.28
1360,주식형,2022,-33.9
1361,재간접,2022,1.4
1362,단기금융,2022,1.23
1363,혼합주식형,2022,-9.95
1364,주식형,2022,-25.47
1365,재간접,2022,-10.18
1366,주식형,2022,-22.39
1367,재간접,2022,-27.32
1368,혼합채권형,2022,-3.36
1369,재간접,2022,-19.49
1370,재간접,2022,-15.79
1371,재간접,2022,-26.43
1372,주식형,2022,-59.49
1373,주식형,2022,-1.64
1374,재간접,2022,-13.98
1375,부동산,2022,-10.31
1376,혼합채권형,2022,-4.98
1377,주식형,2022,-31.58
1378,재간접,2022,-29.75
1379,재간접,2022,-1.23
1380,재간접,2022,-17.89
1381,혼합채권형,2022,-3.46
1382,재간접,2022,-47.08
1383,혼합채권형,2022,-9.46
1384,재간접,2022,-14.15
1385,재간접,2022,-36.96
1386,재간접,2022,-17.8
1387,주식형,2022,-35.75
1388,재간접,2022,-25.81
1389,혼합채권형,2022,-7.62
1390,재간접,2022,-19.0
1391,단기금융,2022,1.4
1392,주식형,2022,-3.02
1393,주식형,2022,-18.54
1394,재간접,2022,2.1
1395,부동산,2022,-44.77
1396,혼합자산,2022,-20.33
1397,혼합채권형,2022,-1.04
1398,재간접,2022,-20.79
1399,주식형,2022,-39.17
1400,재간접,2022,-11.02
1401,주식형,2022,-44.79
1402,주식형,2022,-30.02
1403,재간접,2022,-15.34
1404,주식형,2022,-29.0
1405,채권형,2022,-2.31
1406,재간접,2022,-10.82
1407,주식형,2022,-50.27
1408,주식형,2022,-30.86
1409,주식형,2022,-36.34
1410,재간접,2022,-8.95
1411,재간접,2022,-9.14
1412,재간접,2022,-31.09
1413,주식형,2022,-32.51
1414,재간접,2022,-18.81
1415,파생상품,2022,-58.56
1416,주식형,2022,-2.86
1417,재간접,2022,-8.81
1418,주식형,2022,-34.1
1419,혼합채권형,2022,-1.95
1420,재간접,2022,4.27
1421,혼합자산,2022,-5.73
1422,재간접,2022,-1.7
1423,부동산,2022,-15.73
1424,파생상품,2022,-27.95
1425,주식형,2022,-5.63
1426,재간접,2022,-14.98
1427,주식형,2022,-36.07
1428,재간접,2022,-14.3
1429,주식형,2022,-42.51
1430,재간접,2022,-21.3
1431,재간접,2022,-18.96
1432,재간접,2022,-35.98
1433,채권형,2022,-15.31
1434,채권형,2022,-12.83
1435,파생상품,2022,-23.21
1436,재간접,2022,0.94
1437,주식형,2022,8.02
1438,재간접,2022,-22.9
1439,채권형,2022,1.09
1440,주식형,2022,-52.26
1441,혼합자산,2022,6.49
1442,재간접,2022,-13.18
1443,주식형,2022,-15.03
1444,주식형,2022,-12.29
1445,재간접,2022,-14.19
1446,재간접,2022,-27.43
1447,혼합채권형,2022,-11.86
1448,주식형,2022,-44.22
1449,주식형,2022,-36.59
1450,재간접,2022,-20.54
1451,혼합채권형,2022,-1.64
1452,특별자산,2022,12.1
1453,주식형,2022,-1.55
1454,재간접,2022,-13.44
1455,주식형,2022,-46.35
1456,재간접,2022,-18.61
1457,재간접,2022,-5.49
1458,주식형,2022,-43.0
1459,주식형,2022,-39.13
1460,혼합채권형,2022,-10.15
1461,파생상품,2022,-33.02
1462,주식형,2022,-23.23
1463,주식형,2022,-38.31
1464,부동산,2022,-5.21
1465,주식형,2022,-65.65
1466,주식형,2022,-20.35
1467,부동산,2022,-12.64
1468,주식형,2022,-10.93
1469,혼합채권형,2022,-20.31
1470,재간접,2022,-18.3
1471,파생상품,2022,-40.83
1472,재간접,2022,-1.37
1473,재간접,2022,-14.38
1474,혼합채권형,2022,-11.18
1475,혼합채권형,2022,-15.18
1476,혼합채권형,2022,-2.44
1477,재간접,2022,-16.69
1478,재간접,2022,-28.09
1479,파생상품,2022,-32.58
1480,파생상품,2022,-22.22
1481,혼합채권형,2022,-3.63
1482,혼합자산,2022,6.71
1483,혼합채권형,2022,-5.86
1484,주식형,2022,-57.5
1485,채권형,2022,18.53
1486,주식형,2022,-39.27
1487,주식형,2022,-23.56
1488,재간접,2022,-18.78
1489,혼합채권형,2022,-1.75
1490,재간접,2022,-9.01
1491,부동산,2022,-8.41
1492,재간접,2022,-9.98
1493,주식형,2022,-21.18
1494,주식형,2022,-19.89
1495,주식형,2022,-35.19
1496,주식형,2022,-55.17
1497,재간접,2022,-14.34
1498,주식형,2022,-41.06
1499,재간접,2022,-49.79
1500,주식형,2022,-56.8
1501,주식형,2022,-35.8
1502,재간접,2022,-34.28
1503,재간접,2022,-6.04
1504,재간접,2022,-26.58
1505,주식형,2022,-34.11
1506,재간접,2022,-33.37
1507,재간접,2022,-24.34
1508,주식형,2022,-18.72
1509,주식형,2022,-26.73
1510,재간접,2022,-26.68
1511,채권형,2022,-0.85
1512,혼합주식형,2022,-1.97
1513,주식형,2022,-51.34
1514,혼합채권형,2022,1.34
1515,주식형,2022,7.3
1516,혼합채권형,2022,-11.82
1517,주식형,2022,-34.63
1518,주식형,2022,-33.53
1519,재간접,2022,-9.76
1520,혼합채권형,2022,-8.72
1521,파생상품,2022,-33.43
1522,혼합채권형,2022,-7.21
1523,주식형,2022,-27.46
1524,혼합채권형,2022,-6.79
1525,재간접,2022,-15.52
1526,재간접,2022,-32.26
1527,채권형,2022,-0.77
1528,주식형,2022,-26.15
1529,재간접,2022,-10.54
1530,재간접,2022,1.94
1531,주식형,2022,-47.74
1532,주식형,2022,-0.83
1533,혼합주식형,2022,-22.38
1534,채권형,2022,-15.1
1535,혼합채권형,2022,-10.36
1536,재간접,2022,-6.98
1537,주식형,2022,-18.37
1538,파생상품,2022,-75.49
1539,주식형,2022,-34.01
1540,혼합주식형,2022,-17.4
1541,재간접,2022,-33.36
1542,혼합채권형,2022,-4.53
1543,파생상품,2022,-22.62
1544,주식형,2022,-39.89
1545,혼합주식형,2022,-21.57
1546,주식형,2022,-32.69
1547,재간접,2022,-43.15
1548,파생상품,2022,-24.28
1549,주식형,2022,-24.81
1550,재간접,2022,-12.68
1551,혼합주식형,2022,-20.04
1552,재간접,2022,-15.05
1553,주식형,2022,-5.59
1554,주식형,2022,-29.15
1555,혼합채권형,2022,-8.59
1556,혼합채권형,2022,-18.73
1557,재간접,2022,-23.67
1558,재간접,2022,-25.57
1559,재간접,2022,-25.04
1560,주식형,2022,-37.35
1561,주식형,2022,-33.39
1562,재간접,2022,-18.07
1563,재간접,2022,-10.17
1564,재간접,2022,-32.04
1565,재간접,2022,-7.67
1566,주식형,2022,-23.52
1567,재간접,2022,-20.08
1568,재간접,2022,-20.96
1569,재간접,2022,-10.15
1570,재간접,2022,-22.81
1571,재간접,2022,-17.43
1572,재간접,2022,-17.82
1573,파생상품,2022,-44.82
1574,주식형,2022,-32.96
1575,재간접,2022,-19.92
1576,재간접,2022,-12.19
1577,단기금융,2022,1.7
1578,혼합주식형,2022,-11.0
1579,재간접,2022,-37.83
1580,재간접,2022,-20.81
1581,재간접,2022,-38.91
1582,주식형,2022,-40.01
1583,채권형,2022,1.37
1584,재간접,2022,-15.24
1585,주식형,2022,1.36
1586,주식형,2022,-26.72
1587,재간접,2022,-16.3
1588,주식형,2022,-59.58
1589,채권형,2022,-15.23
1590,재간접,2022,-23.1
1591,혼합채권형,2022,-3.29
1592,주식형,2022,-11.99
1593,재간접,2022,-7.09
1594,재간접,2022,-16.81
1595,재간접,2022,-15.96
1596,파생상품,2022,-30.82
1597,주식형,2022,-34.3
1598,부동산,2022,-17.56
1599,재간접,2022,-50.53
1600,주식형,2022,-13.24
1601,주식형,2022,-30.17
1602,재간접,2022,-14.13
1603,재간접,2022,4.95
1604,혼합채권형,2022,-9.31
1605,주식형,2022,-21.14
1606,주식형,2022,-30.56
1607,채권형,2022,-2.86
1608,혼합채권형,2022,-14.39
1609,주식형,2022,-38.91
1610,재간접,2022,-8.6
1611,재간접,2022,7.88
1612,부동산,2022,-31.58
1613,주식형,2022,-3.17
1614,혼합주식형,2022,-6.24
1615,재간접,2022,-56.31
1616,주식형,2022,-5.7
1617,주식형,2022,-42.93
1618,재간접,2022,-12.42
1619,주식형,2022,-24.4
1620,재간접,2022,-32.37
1621,부동산,2022,-10.35
1622,주식형,2022,-26.33
1623,혼합채권형,2022,-5.64
1624,주식형,2022,-9.53
1625,주식형,2022,-37.79
1626,재간접,2022,-21.1
1627,주식형,2022,-34.13
1628,주식형,2022,-21.5
1629,재간접,2022,-24.04
1630,재간접,2022,-21.31
1631,재간접,2022,-21.91
1632,재간접,2022,-11.89
1633,주식형,2022,-24.31
1634,주식형,2022,-35.47
1635,재간접,2022,-6.47
1636,재간접,2022,-17.12
1637,파생상품,2022,-45.0
1638,재간접,2022,-37.82
1639,혼합채권형,2022,-9.17
1640,재간접,2022,-26.61
1641,주식형,2022,6.69
1642,재간접,2022,-10.39
1643,주식형,2022,-59.92
1644,재간접,2022,-19.46
1645,재간접,2022,-18.76
1646,주식형,2022,-39.6
1647,주식형,2022,-52.56
1648,재간접,2022,-17.83
1649,파생상품,2022,-23.83
1650,주식형,2022,-27.36
1651,주식형,2022,-19.65
1652,재간접,2022,-15.31
1653,주식형,2022,-20.66
1654,혼합채권형,2022,-21.64
1655,혼합주식형,2022,-10.03
1656,재간접,2022,5.17
1657,재간접,2022,-44.18
1658,혼합채권형,2022,-3.11
1659,주식형,2022,-75.22
1660,혼합채권형,2022,-2.86
1661,재간접,2022,-9.96
1662,혼합주식형,2022,-54.91
1663,채권형,2022,1.25
1664,재간접,2022,20.47
1665,혼합채권형,2022,-1.75
1666,재간접,2022,-9.76
1667,파생상품,2022,-34.66
1668,부동산,2022,-11.25
1669,혼합채권형,2022,-0.22
1670,주식형,2022,-40.03
1671,주식형,2022,-49.81
1672,채권형,2022,-14.67
1673,재간접,2022,-13.73
1674,재간접,2022,-14.05
1675,재간접,2022,-18.85
1676,주식형,2022,-42.76
1677,주식형,2022,-26.09
1678,재간접,2022,-1.2
1679,재간접,2022,-16.56
1680,재간접,2022,7.01
